#bin	chrom	chromStart	chromEnd	ix	type	frag	fragStart	fragEnd	strand
111	chr1	40222869	40255462	2590	W	AAFC03012372.1	554	33147	+
111	chr1	40344022	40438145	2596	W	AAFC03012357.1	0	94123	-
111	chr1	40491943	40515047	2603	W	AAFC03089685.1	0	23104	-
111	chr1	40563849	40636826	2607	W	AAFC03089687.1	0	72977	+
111	chr1	40684873	40773125	2612	W	AAFC03030137.1	0	88252	+
112	chr1	41017759	41036504	2632	W	AAFC03075326.1	0	18745	-
112	chr1	41155593	41173792	2637	W	AAFC03042201.1	1980	20179	+
112	chr1	41219946	41299462	2643	W	AAFC03010290.1	0	79516	+
112	chr1	41411440	41436960	2648	W	AAFC03123822.1	0	25520	+
112	chr1	41537281	41554201	2662	W	AAFC03081560.1	0	16920	+
112	chr1	41565273	41705605	2664	W	AAFC03085382.1	0	140332	-
112	chr1	41810104	41820337	2671	W	AAFC03128122.1	0	10233	+
113	chr1	42059180	42078542	2682	W	AAFC03001556.1	0	19362	-
113	chr1	42140582	42205196	2690	W	AAFC03001559.1	0	64614	+
113	chr1	42255472	42342365	2698	W	AAFC03037154.1	9172	96065	-
113	chr1	42351450	42482158	2701	W	AAFC03087905.1	14	130722	+
113	chr1	42597782	42599829	2716	W	AAFC03033396.1	3501	5548	-
113	chr1	42717746	42732099	2735	W	AAFC03063771.1	0	14353	+
113	chr1	42857625	42871747	2748	W	AAFC03111765.1	0	14122	+
114	chr1	43091870	43197475	2764	W	AAFC03071359.1	0	105605	-
114	chr1	43233735	43295487	2767	W	AAFC03041577.1	0	61752	-
114	chr1	43376913	43419691	2773	W	AAFC03041576.1	0	42778	+
114	chr1	43514249	43529805	2781	W	AAFC03103523.1	0	15556	-
114	chr1	43643423	43653084	2814	W	AAFC03088059.1	3	9664	+
114	chr1	43775801	43784110	2835	W	AAFC03030011.1	0	8309	-
114	chr1	43831498	43931204	2843	W	AAFC03030013.1	0	99706	-
115	chr1	44157585	44341305	2856	W	AAFC03002332.1	0	183720	-
115	chr1	44427647	44435397	2868	W	AAFC03067434.1	2110	9860	-
115	chr1	44545136	44564770	2881	W	AAFC03099540.1	4017	23651	-
115	chr1	44690801	44711935	2900	W	AAFC03090919.1	0	21134	+
115	chr1	44822920	44845882	2912	W	AAFC03084035.1	0	22962	+
115	chr1	44946240	44974015	2919	W	AAFC03056277.1	0	27775	+
116	chr1	45097884	45225597	2926	W	AAFC03042630.1	4837	132550	-
116	chr1	45335984	45362581	2931	W	AAFC03087883.1	36831	63428	-
116	chr1	45474860	45551356	2934	W	AAFC03093482.1	0	76496	-
116	chr1	45556356	45615903	2936	W	AAFC03121550.1	6408	65955	-
116	chr1	45696701	45776552	2941	W	AAFC03049753.1	0	79851	-
116	chr1	45871394	45908879	2950	W	AAFC03067868.1	0	37485	+
116	chr1	45950381	46066956	2959	W	AAFC03068260.1	0	116575	+
117	chr1	46211788	46323859	2965	W	AAFC03045378.1	0	112071	+
117	chr1	46366949	46455274	2969	W	AAFC03031265.1	0	88325	-
117	chr1	46521708	46555208	2983	W	AAFC03119663.1	0	33500	+
117	chr1	46593570	46692603	2990	W	AAFC03011760.1	0	99033	-
117	chr1	46780361	46805285	2996	W	AAFC03024123.1	12851	37775	-
117	chr1	46890314	47068912	3001	W	AAFC03012886.1	0	178598	+
118	chr1	47299922	47377311	3007	W	AAFC03085311.1	0	77389	-
118	chr1	47700466	47780846	3039	W	AAFC03089849.1	0	80380	-
118	chr1	47839928	47841989	3049	W	AAFC03115264.1	0	2061	+
118	chr1	47969210	47979627	3065	W	AAFC03012120.1	0	10417	+
118	chr1	48086158	48134904	3071	W	AAFC03010963.1	0	48746	+
119	chr1	48280987	48423803	3082	W	AAFC03011665.1	18689	161505	-
119	chr1	48482123	48498951	3090	W	AAFC03118796.1	4252	21080	-
119	chr1	48612814	48627927	3096	W	AAFC03125729.1	0	15113	+
119	chr1	48730021	48877570	3110	W	AAFC03030998.1	0	147549	+
119	chr1	48882192	48908287	3112	W	AAFC03030997.1	0	26095	-
119	chr1	49018881	49027980	3120	W	AAFC02069923.1	0	9099	-
119	chr1	49147928	49164822	3134	W	AAFC03057475.1	3661	20555	-
120	chr1	49335627	49469978	3159	W	AAFC03050043.1	0	134351	+
120	chr1	49528004	49551313	3167	W	AAFC03039902.1	0	23309	-
120	chr1	49645311	49682437	3175	W	AAFC03005787.1	0	37126	+
120	chr1	49766657	49813414	3185	W	AAFC03005789.1	133	46890	-
120	chr1	49898321	49949821	3197	W	AAFC03083508.1	0	51500	-
120	chr1	50067687	50070451	3209	W	AAFC03115610.1	0	2764	-
120	chr1	50199488	50206391	3234	W	AAFC03115605.1	0	6903	-
121	chr1	50442573	50501789	3244	W	AAFC03082175.1	52	59268	-
121	chr1	50569517	50704406	3247	W	AAFC03080933.1	17674	152563	+
121	chr1	50705838	50876983	3250	W	AAFC03042657.1	0	171145	+
121	chr1	50964882	50988606	3255	W	AAFC03018737.1	14955	38679	+
121	chr1	51069443	51148607	3267	W	AAFC03035745.1	20410	99574	+
121	chr1	51194241	51285479	3273	W	AAFC03021916.1	0	91238	-
122	chr1	51499964	51513570	3286	W	AAFC02005734.1	9968	23574	-
122	chr1	51632062	51652696	3302	W	AAFC03038176.1	0	20634	+
122	chr1	51740504	51809645	3308	W	AAFC03092958.1	0	69141	+
122	chr1	51903713	51936452	3321	W	AAFC03092957.1	570	33309	-
122	chr1	52004028	52114177	3335	W	AAFC03065963.1	0	110149	+
122	chr1	52114227	52177052	3337	W	AAFC03065962.1	0	62825	+
122	chr1	52291008	52370679	3344	W	AAFC03049149.1	13920	93591	+
123	chr1	52544089	52580330	3361	W	AAFC03045512.1	0	36241	-
123	chr1	52606345	52777275	3369	W	AAFC03073641.1	0	170930	-
123	chr1	52777275	52922419	3370	W	AAFC03026599.1	0	145144	-
123	chr1	52922419	53032832	3371	W	AAFC03028271.1	45879	156292	+
123	chr1	53083536	53123743	3376	W	AAFC03067338.1	0	40207	-
123	chr1	53214531	53216463	3386	W	AAFC03019650.1	0	1932	-
123	chr1	53343551	53349850	3403	W	AAFC03102428.1	513	6812	-
124	chr1	53688743	53768535	3446	W	AAFC03027871.1	0	79792	+
124	chr1	53782741	53875095	3448	W	AAFC03051251.1	0	92354	-
124	chr1	53920019	54075661	3454	W	AAFC03005208.1	0	155642	+
124	chr1	54100196	54143793	3456	W	AAFC03056735.1	39167	82764	-
124	chr1	54143793	54281070	3457	W	AAFC03025448.1	0	137277	+
124	chr1	54371034	54399200	3469	W	AAFC03065166.1	41265	69431	-
125	chr1	54578556	54668973	3482	W	AAFC03092438.1	0	90417	+
125	chr1	54695509	54790125	3490	W	AAFC03092437.1	0	94616	-
125	chr1	54881411	54940001	3504	W	AAFC03025255.1	0	58590	+
125	chr1	55048369	55090237	3514	W	AAFC03083286.1	0	41868	+
125	chr1	55140261	55194685	3530	W	AAFC03002616.1	0	54424	+
125	chr1	55307129	55315540	3538	W	AAFC03002611.1	0	8411	-
125	chr1	55416091	55458878	3550	W	AAFC03088479.1	0	42787	+
126	chr1	55698023	55705877	3565	W	AAFC03042907.1	0	7854	-
126	chr1	55821984	55847691	3576	W	AAFC03030882.1	0	25707	+
126	chr1	55948871	55972886	3582	W	AAFC03118487.1	0	24015	-
126	chr1	56094054	56106921	3600	W	AAFC02122333.1	0	12867	+
126	chr1	56188108	56232339	3606	W	AAFC03110356.1	0	44231	-
126	chr1	56318396	56420245	3616	W	AAFC03006836.1	36533	138382	-
126	chr1	56488080	56514761	3619	W	AAFC03029789.1	0	26681	+
127	chr1	56747480	56778518	3638	W	AAFC03001730.1	0	31038	-
127	chr1	56872638	56900147	3643	W	AAFC03116806.1	20463	47972	+
127	chr1	57001532	57018783	3649	W	AAFC03055307.1	0	17251	+
127	chr1	57126952	57194711	3662	W	AAFC03053468.1	8	67767	+
127	chr1	57249832	57444769	3666	W	AAFC03076840.1	0	194937	-
127	chr1	57540565	57601973	3676	W	AAFC03050676.1	5	61413	+
128	chr1	57749128	57847070	3690	W	AAFC03013586.1	0	97942	+
128	chr1	57895158	57946314	3694	W	AAFC03013585.1	5	51161	+
128	chr1	58048249	58082602	3699	W	AAFC03012822.1	0	34353	+
128	chr1	58190041	58200349	3707	W	AAFC03012871.1	4178	14486	-
128	chr1	58320306	58333964	3723	W	AAFC03047531.1	0	13658	+
128	chr1	58357528	58468049	3726	W	AAFC03067132.1	0	110521	+
128	chr1	58563366	58603757	3743	W	AAFC03031846.1	0	40391	+
129	chr1	58793490	58855524	3759	W	AAFC03027772.1	1073	63107	+
129	chr1	58941499	58991610	3770	W	AAFC03027736.1	0	50111	+
129	chr1	59095161	59115739	3780	W	AAFC03102268.1	0	20578	+
129	chr1	59238898	59253668	3804	W	AAFC03102271.1	0	14770	+
129	chr1	59353045	59414024	3810	W	AAFC03046697.1	19379	80358	-
129	chr1	59503017	59575767	3814	W	AAFC03034732.1	0	72750	-
129	chr1	59637385	59639460	3822	W	AAFC03130691.1	5530	7605	-
130	chr1	59892318	59950497	3837	W	AAFC03070547.1	6989	65168	-
130	chr1	59968345	60038036	3845	W	AAFC03087708.1	2	69693	+
130	chr1	60116565	60176361	3850	W	AAFC03035779.1	24550	84346	-
130	chr1	60274312	60343873	3861	W	AAFC03048922.1	0	69561	+
130	chr1	60411146	60433384	3867	W	AAFC03045186.1	0	22238	-
130	chr1	60553787	60590896	3880	W	AAFC03008341.1	0	37109	-
130	chr1	60671304	60778502	3888	W	AAFC03033769.1	32361	139559	-
131	chr1	61077815	61080884	3899	W	AAFC03062461.1	0	3069	+
131	chr1	61197092	61214227	3912	W	AAFC03045041.1	0	17135	+
131	chr1	61340072	61409160	3920	W	AAFC03087737.1	0	69088	+
131	chr1	61451861	61513023	3928	W	AAFC03087738.1	10536	71698	-
131	chr1	61513023	61656919	3929	W	AAFC03015287.1	0	143896	+
131	chr1	61734411	61741180	3939	W	AAFC03120048.1	0	6769	-
132	chr1	62063315	62163543	3961	W	AAFC03020325.1	0	100228	+
132	chr1	62255082	62311915	3966	W	AAFC03025174.1	643	57476	+
132	chr1	62386086	62395469	3977	W	AAFC03025171.1	0	9383	+
132	chr1	62501530	62536855	3987	W	AAFC03081038.1	0	35325	+
132	chr1	62638741	62664576	3994	W	AAFC03081040.1	23105	48940	-
132	chr1	62782842	62816750	3999	W	AAFC03028366.1	0	33908	+
133	chr1	63027038	63091752	4012	W	AAFC03082300.1	0	64714	+
133	chr1	63141656	63197645	4015	W	AAFC03002407.1	0	55989	-
133	chr1	63211355	63347759	4019	W	AAFC03002408.1	0	136404	+
133	chr1	63428803	63471890	4027	W	AAFC03086133.1	0	43087	+
133	chr1	63552068	63591280	4033	W	AAFC03086132.1	0	39212	+
133	chr1	63687429	63703761	4044	W	AAFC03069349.1	0	16332	-
133	chr1	63788035	63879802	4064	W	AAFC03009993.1	0	91767	+
134	chr1	64035732	64184376	4081	W	AAFC03000260.1	0	148644	+
134	chr1	64194625	64294070	4084	W	AAFC03084445.1	0	99445	+
134	chr1	64353558	64356784	4087	W	AAFC03129354.1	0	3226	+
134	chr1	64474534	64554793	4093	W	AAFC03034188.1	0	80259	+
134	chr1	64705880	64783578	4107	W	AAFC03014679.1	57539	135237	-
134	chr1	64783578	64900867	4108	W	AAFC03048545.1	0	117289	+
135	chr1	65118434	65163821	4120	W	AAFC03014497.1	15	45402	+
135	chr1	65232454	65294088	4127	W	AAFC03024644.1	0	61634	-
135	chr1	65360028	65414344	4132	W	AAFC03081253.1	0	54316	-
135	chr1	65476759	65537974	4135	W	AAFC03092964.1	60807	122022	+
135	chr1	65641677	65686707	4149	W	AAFC03084739.1	0	45030	+
135	chr1	65741942	65833880	4157	W	AAFC03005406.1	0	91938	+
135	chr1	65889099	65934777	4165	W	AAFC03005405.1	0	45678	+
136	chr1	66187213	66272131	4196	W	AAFC03080796.1	0	84918	+
136	chr1	66283888	66327800	4202	W	AAFC03119455.1	0	43912	+
136	chr1	66444581	66470341	4217	W	AAFC03125918.1	0	25760	-
136	chr1	66497566	66659957	4222	W	AAFC03035809.1	15092	177483	-
136	chr1	66698677	66726523	4225	W	AAFC03093150.1	0	27846	+
136	chr1	66832322	66897213	4241	W	AAFC03021989.1	0	64891	-
136	chr1	66963387	66978636	4247	W	AAFC03021988.1	22993	38242	-
137	chr1	67169668	67270669	4272	W	AAFC03064239.1	0	101001	+
137	chr1	67368437	67374242	4284	W	AAFC02038741.1	0	5805	+
137	chr1	67457620	67502524	4291	W	AAFC03036022.1	0	44904	+
137	chr1	67624823	67652733	4299	W	AAFC03123836.1	0	27910	+
137	chr1	67760072	67773263	4308	W	AAFC03009116.1	0	13191	+
137	chr1	67886669	67902427	4316	W	AAFC03043628.1	0	15758	-
137	chr1	68020359	68088718	4331	W	AAFC03065342.1	12840	81199	-
138	chr1	68241378	68325251	4339	W	AAFC03014871.1	0	83873	+
138	chr1	68394326	68465696	4342	W	AAFC03026243.1	20	71390	+
138	chr1	68509046	68565893	4350	W	AAFC03098056.1	0	56847	+
138	chr1	68675280	68694517	4358	W	AAFC03066343.1	0	19237	-
138	chr1	68785789	68889440	4363	W	AAFC03024923.1	0	103651	-
138	chr1	68927439	68954216	4369	W	AAFC03024922.1	15363	42140	-
139	chr1	69322597	69338970	4386	W	AAFC03124170.1	0	16373	+
139	chr1	69412752	69474170	4389	W	AAFC03074860.1	0	61418	-
139	chr1	69728048	69754272	4412	W	AAFC03054101.1	0	26224	-
139	chr1	69857745	69874000	4419	W	AAFC03121339.1	0	16255	-
139	chr1	69954744	70034510	4426	W	AAFC03097369.1	11372	91138	-
139	chr1	70100093	70125447	4438	W	AAFC03090700.1	0	25354	+
140	chr1	70377338	70427326	4460	W	AAFC03074782.1	0	49988	-
140	chr1	70466094	70543051	4465	W	AAFC03051915.1	0	76957	+
140	chr1	70640222	70664559	4474	W	AAFC03042940.1	0	24337	+
140	chr1	70777117	70788343	4482	W	AAFC03042939.1	0	11226	+
140	chr1	70902189	70934125	4491	W	AAFC03093751.1	0	31936	+
140	chr1	71024407	71046988	4496	W	AAFC03093752.1	0	22581	+
141	chr1	71404245	71538258	4515	W	AAFC03007273.1	0	134013	-
141	chr1	71555859	71576453	4519	W	AAFC03003080.1	0	20594	+
141	chr1	71644340	71706674	4525	W	AAFC03005157.1	34323	96657	-
141	chr1	71824002	71867495	4531	W	AAFC03004375.1	0	43493	+
141	chr1	72082762	72093951	4549	W	AAFC03082413.1	7	11196	+
141	chr1	72200528	72224504	4561	W	AAFC03087521.1	0	23976	-
142	chr1	72600098	72688942	4597	W	AAFC03094762.1	0	88844	-
142	chr1	72722918	72751156	4601	W	AAFC03094760.1	20	28258	-
142	chr1	72870984	72878309	4604	W	AAFC03033712.1	0	7325	+
142	chr1	72901055	73043752	4607	W	AAFC03084809.1	22350	165047	+
142	chr1	73122624	73144254	4613	W	AAFC03061985.1	0	21630	+
142	chr1	73242273	73298006	4621	W	AAFC03011520.1	0	55733	-
143	chr1	73781700	73796050	4640	W	AAFC03004070.1	0	14350	-
143	chr1	73873222	73946683	4648	W	AAFC03053971.1	0	73461	+
143	chr1	74032668	74088726	4652	W	AAFC03055676.1	16668	72726	-
143	chr1	74176777	74245633	4662	W	AAFC03009874.1	0	68856	+
143	chr1	74254205	74336678	4665	W	AAFC03068145.1	0	82473	-
144	chr1	74564771	74600520	4679	W	AAFC03061076.1	0	35749	-
144	chr1	74690676	74742057	4687	W	AAFC03064221.1	0	51381	-
144	chr1	74823666	74861524	4694	W	AAFC03064219.1	493	38351	-
144	chr1	74921071	74994641	4697	W	AAFC03127329.1	0	73570	+
144	chr1	75091911	75125110	4706	W	AAFC03094533.1	6707	39906	+
144	chr1	75230414	75238576	4713	W	AAFC03015791.1	26298	34460	+
144	chr1	75277387	75388304	4715	W	AAFC03073116.1	0	110917	-
145	chr1	75623177	75653506	4733	W	AAFC02042512.1	0	30329	+
145	chr1	75747082	75785679	4758	W	AAFC03025498.1	0	38597	+
145	chr1	75883913	75901904	4765	W	AAFC03032051.1	36058	54049	+
145	chr1	76001558	76071900	4770	W	AAFC03026396.1	0	70342	-
145	chr1	76121806	76184296	4774	W	AAFC03059050.1	12491	74981	+
145	chr1	76219581	76298015	4778	W	AAFC03059051.1	1538	79972	-
145	chr1	76399104	76456125	4785	W	AAFC03013445.1	0	57021	+
146	chr1	76583227	76763206	4793	W	AAFC03079561.1	0	179979	-
146	chr1	76802151	76819695	4800	W	AAFC03077259.1	0	17544	+
146	chr1	76926071	76951830	4813	W	AAFC03036728.1	0	25759	-
146	chr1	77045478	77070788	4819	W	AAFC03036727.1	0	25310	-
146	chr1	77298287	77339288	4840	W	AAFC03082763.1	598	41599	-
146	chr1	77461830	77548000	4844	W	AAFC03117629.1	0	86170	+
147	chr1	77700732	77749189	4850	W	AAFC03046263.1	0	48457	-
147	chr1	77767776	77883352	4856	W	AAFC03046264.1	0	115576	-
147	chr1	77978864	78019557	4867	W	AAFC03073546.1	22320	63013	-
147	chr1	78112876	78124863	4873	W	AAFC03053675.1	0	11987	+
147	chr1	78207618	78307856	4884	W	AAFC03033657.1	0	100238	-
147	chr1	78338289	78415021	4887	W	AAFC03063809.1	0	76732	+
147	chr1	78435501	78549201	4889	W	AAFC03030524.1	38562	152262	-
148	chr1	78767006	78787438	4900	W	AAFC03011073.1	0	20432	+
148	chr1	78901288	78907758	4915	W	AAFC03130175.1	11169	17639	-
148	chr1	79032939	79042846	4921	W	AAFC03055121.1	0	9907	-
148	chr1	79141921	79183387	4925	W	AAFC03061835.1	0	41466	-
148	chr1	79274370	79368724	4934	W	AAFC03045530.1	0	94354	+
148	chr1	79386835	79519040	4937	W	AAFC03055382.1	12130	144335	-
148	chr1	79531182	79563514	4939	W	AAFC03055381.1	0	32332	+
149	chr1	79805981	79860813	4950	W	AAFC03032740.1	0	54832	+
149	chr1	79934402	79964993	4953	W	AAFC02060240.1	6078	36669	-
149	chr1	80068280	80209950	4971	W	AAFC03020237.1	0	141670	-
149	chr1	80210319	80270324	4973	W	AAFC03020236.1	0	60005	+
149	chr1	80338900	80356000	4983	W	AAFC03104221.1	0	17100	+
149	chr1	80469768	80522738	4991	W	AAFC03120963.1	53014	105984	-
149	chr1	80522738	80682209	4992	W	AAFC03047267.1	16013	175484	-
150	chr1	80850513	80912710	5001	W	AAFC03038831.1	0	62197	-
150	chr1	80940150	81050286	5004	W	AAFC03018768.1	0	110136	+
150	chr1	81050286	81134867	5005	W	AAFC03006831.1	0	84581	+
150	chr1	81226302	81274205	5010	W	AAFC03049968.1	0	47903	+
150	chr1	81518526	81541579	5031	W	AAFC03112174.1	0	23053	+
150	chr1	81650730	81690974	5039	W	AAFC03063190.1	0	40244	-
151	chr1	81892170	81983505	5064	W	AAFC03064733.1	0	91335	+
151	chr1	82043250	82052810	5071	W	AAFC02029808.1	0	9560	+
151	chr1	82118933	82242265	5084	W	AAFC03059366.1	0	123332	+
151	chr1	82242265	82438659	5085	F	AC149782.2	0	196394	-
151	chr1	82438659	82564418	5086	D	AC150649.3	77572	203331	+
151	chr1	82567434	82607777	5088	W	AAFC03093436.1	39176	79519	+
151	chr1	82698231	82760920	5093	W	AAFC03093435.1	17259	79948	+
152	chr1	82943379	82973061	5101	W	AAFC03056197.1	0	29682	-
152	chr1	83030920	83113806	5109	W	AAFC03052527.1	0	82886	+
152	chr1	83223127	83262999	5116	W	AAFC03013961.1	0	39872	+
152	chr1	83314463	83371092	5118	W	AAFC03009121.1	0	56629	-
152	chr1	83484310	83504519	5122	W	AAFC03033978.1	16251	36460	+
152	chr1	83616012	83655466	5128	W	AAFC03033979.1	0	39454	-
152	chr1	83733444	83769072	5131	W	AAFC03033089.1	0	35628	+
153	chr1	83973436	84034760	5137	W	AAFC03036111.1	0	61324	-
153	chr1	84082850	84169067	5140	W	AAFC03057199.1	0	86217	+
153	chr1	84226015	84351364	5145	W	AAFC03058356.1	17140	142489	+
153	chr1	84541417	84557711	5167	W	AAFC03060522.1	11686	27980	-
153	chr1	84741484	84869286	5175	W	AAFC03073207.1	1664	129466	+
154	chr1	85034114	85211873	5191	D	AC151005.5	0	177759	+
154	chr1	85323005	85352571	5198	W	AAFC03019813.1	0	29566	-
154	chr1	85384048	85498049	5205	W	AAFC03027711.1	14137	128138	-
154	chr1	85563799	85656304	5210	W	AAFC03091792.1	40924	133429	-
154	chr1	85705008	85810712	5213	W	AAFC03024905.1	4174	109878	-
154	chr1	85847411	85894441	5218	W	AAFC03047827.1	0	47030	+
155	chr1	86110549	86161593	5241	W	AAFC03070624.1	7652	58696	-
155	chr1	86166498	86295388	5243	W	AAFC03080941.1	17818	146708	-
155	chr1	86311727	86461393	5245	W	AAFC03066123.1	0	149666	+
155	chr1	86461393	86543017	5246	W	AAFC03049476.1	0	81624	+
155	chr1	86633341	86642478	5255	W	AAFC03009242.1	1082	10219	-
155	chr1	86728193	86801812	5266	W	AAFC03120438.1	0	73619	+
155	chr1	86891542	86904692	5280	W	AAFC03118462.1	0	13150	+
156	chr1	87152233	87165649	5297	W	AAFC03021022.1	0	13416	+
156	chr1	87291986	87317756	5313	W	AAFC03035613.1	0	25770	+
156	chr1	87422174	87479860	5327	W	AAFC03025799.1	0	57686	+
156	chr1	87543133	87583871	5334	W	AAFC03021639.1	6026	46764	-
156	chr1	87679209	87695578	5343	W	AAFC03013411.1	0	16369	+
156	chr1	87785140	87836062	5359	W	AAFC03091250.1	0	50922	+
156	chr1	87901637	88014546	5368	W	AAFC03091252.1	0	112909	+
157	chr1	88211437	88215900	5388	W	AAFC03102187.1	0	4463	+
157	chr1	88340174	88348890	5399	W	AAFC02039990.1	8030	16746	-
157	chr1	88391006	88527166	5409	W	AAFC03039886.1	0	136160	+
157	chr1	88586122	88611545	5413	W	AAFC03073432.1	0	25423	+
157	chr1	88723792	88768611	5424	W	AAFC03008094.1	175	44994	-
157	chr1	88848361	88939837	5431	W	AAFC03043870.1	6337	97813	+
157	chr1	88939837	89092333	5432	W	AAFC03042984.1	0	152496	-
158	chr1	89241353	89267263	5445	W	AAFC03025958.1	0	25910	+
158	chr1	89390039	89397143	5459	W	AAFC03040474.1	0	7104	+
158	chr1	89450361	89559229	5467	W	AAFC03040477.1	41	108909	-
158	chr1	89649541	89699509	5471	W	AAFC03003370.1	53162	103130	+
158	chr1	89761931	89801365	5481	W	AAFC03061704.1	0	39434	+
158	chr1	89914833	89944425	5496	W	AAFC03041771.1	0	29592	-
158	chr1	90044965	90051600	5507	W	AAFC03096704.1	4	6639	+
159	chr1	90305584	90317720	5531	W	AAFC03125768.1	2303	14439	-
159	chr1	90387548	90453155	5534	W	AAFC03081265.1	0	65607	-
159	chr1	90552932	90572468	5548	W	AAFC03080811.1	0	19536	-
159	chr1	90692431	90759700	5556	W	AAFC03010572.1	0	67269	-
159	chr1	90827312	90834109	5564	W	AAFC02108841.1	13722	20519	-
159	chr1	90954555	91008903	5568	W	AAFC03081612.1	0	54348	+
159	chr1	91025248	91116911	5570	W	AAFC03081613.1	0	91663	+
160	chr1	91254133	91369467	5576	W	AAFC03028334.1	0	115334	-
160	chr1	91445629	91501970	5583	W	AAFC03020483.1	0	56341	-
160	chr1	91613841	91725426	5596	W	AAFC03022479.1	0	111585	+
160	chr1	91725426	91755851	5597	W	AAFC03120996.1	0	30425	+
160	chr1	91870842	92022041	5608	W	AAFC03093417.1	0	151199	+
160	chr1	92124185	92143942	5618	W	AAFC03120312.1	0	19757	+
161	chr1	92402786	92408629	5645	W	AAFC02099698.1	11438	17281	-
161	chr1	92518382	92539003	5656	W	AAFC03073958.1	0	20621	-
161	chr1	92662568	92746535	5666	W	AAFC03034658.1	0	83967	+
161	chr1	92777504	92817921	5674	W	AAFC03031228.1	0	40417	+
161	chr1	92919283	92980528	5679	W	AAFC03095601.1	13	61258	+
161	chr1	93059650	93062165	5690	W	AAFC03018535.1	0	2515	+
161	chr1	93191971	93206385	5711	W	AAFC03119152.1	0	14414	-
162	chr1	93444753	93537359	5730	W	AAFC03094640.1	0	92606	+
162	chr1	93549715	93643975	5733	W	AAFC03086575.1	0	94260	+
162	chr1	93667382	93718191	5741	W	AAFC03086574.1	0	50809	+
162	chr1	93818336	93886815	5748	W	AAFC03069138.1	0	68479	+
162	chr1	93938180	94027271	5758	W	AAFC03098990.1	0	89091	+
162	chr1	94102747	94114051	5768	W	AAFC03118977.1	0	11304	-
162	chr1	94239717	94283182	5781	W	AAFC03031778.1	25111	68576	-
163	chr1	94491541	94530445	5790	W	AAFC03011703.1	0	38904	+
163	chr1	94530445	94643721	5791	W	AAFC03008797.1	0	113276	+
163	chr1	94701927	94768860	5794	W	AAFC03023432.1	0	66933	+
163	chr1	94864088	94904486	5801	W	AAFC03127618.1	12159	52557	-
163	chr1	94990915	95036489	5810	W	AAFC03051571.1	0	45574	-
163	chr1	95098752	95240742	5817	W	AAFC03010789.1	0	141990	+
163	chr1	95240792	95379997	5819	W	AAFC03084727.1	0	139205	+
164	chr1	95543030	95607793	5833	W	AAFC03123384.1	0	64763	+
164	chr1	95812260	95876206	5845	W	AAFC03030746.1	0	63946	+
164	chr1	96050168	96087777	5860	W	AAFC03006538.1	13887	51496	-
164	chr1	96176858	96253694	5876	W	AAFC03000258.1	0	76836	+
164	chr1	96287787	96353285	5884	W	AAFC03000257.1	0	65498	-
165	chr1	96512247	96643426	5892	W	AAFC03046971.1	53587	184766	-
165	chr1	96724608	96818572	5895	W	AAFC03073109.1	0	93964	+
165	chr1	96850309	96880014	5899	W	AAFC03076104.1	1711	31416	+
165	chr1	96976684	97034484	5908	W	AAFC03084529.1	0	57800	+
165	chr1	97034484	97132665	5909	W	AAFC03084311.1	68265	166446	-
165	chr1	97372471	97394750	5924	W	AAFC02051050.1	0	22279	+
166	chr1	97629154	97709434	5929	W	AAFC03003139.1	0	80280	+
166	chr1	97747125	97782043	5932	W	AAFC03003136.1	0	34918	+
166	chr1	97887706	98033436	5939	W	AAFC03038167.1	19009	164739	+
166	chr1	98033436	98075324	5940	W	AAFC03005318.1	0	41888	-
166	chr1	98161862	98270174	5946	W	AAFC03055046.1	0	108312	+
166	chr1	98270174	98310506	5947	W	AAFC03055033.1	19997	60329	-
166	chr1	98366154	98455340	5951	W	AAFC03027690.1	0	89186	+
167	chr1	98825171	98842618	5980	W	AAFC02073071.1	0	17447	+
167	chr1	98957165	99042266	5995	W	AAFC03044895.1	0	85101	+
167	chr1	99074168	99101541	6002	W	AAFC02024782.1	0	27373	-
167	chr1	99151182	99259906	6011	W	AAFC03009703.1	0	108724	-
167	chr1	99429537	99484664	6028	W	AAFC03021653.1	0	55127	+
168	chr1	99686657	99746321	6045	W	AAFC03010192.1	0	59664	+
168	chr1	99833090	99905703	6052	W	AAFC03064972.1	0	72613	+
168	chr1	99985672	100015769	6055	W	AAFC03092013.1	21854	51951	+
168	chr1	100113455	100140424	6063	W	AAFC03069791.1	26899	53868	+
